,AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
19845,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,382.0,23842.0,19249.0,2020-08-19
19846,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,388.0,23981.0,19317.0,2020-08-20
19847,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,396.0,24105.0,19383.0,2020-08-21
19848,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,403.0,24226.0,19443.0,2020-08-22
19849,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,403.0,24355.0,19506.0,2020-08-23
19850,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,409.0,24482.0,19568.0,2020-08-24
19851,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,420.0,24598.0,19626.0,2020-08-25
19852,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,432.0,24720.0,19686.0,2020-08-26
19853,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,435.0,24839.0,19744.0,2020-08-27
19854,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,441.0,24960.0,19801.0,2020-08-28
19855,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,448.0,25076.0,19856.0,2020-08-29
19856,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,448.0,25196.0,19911.0,2020-08-30
19857,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,450.0,25315.0,19969.0,2020-08-31
19858,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,454.0,25432.0,20022.0,2020-09-01
19859,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,460.0,25547.0,20027.0,2020-09-02
19860,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,466.0,25668.0,20129.0,2020-09-03
19861,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,470.0,25791.0,20189.0,2020-09-04
19862,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,475.0,25910.0,20244.0,2020-09-05
19863,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,477.0,26038.0,20303.0,2020-09-06
19864,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,479.0,26163.0,20364.0,2020-09-07
19865,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,483.0,26286.0,20424.0,2020-09-08
19866,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,495.0,26401.0,20480.0,2020-09-09
19867,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,509.0,26527.0,20539.0,2020-09-10
19868,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,512.0,26660.0,20602.0,2020-09-11
19869,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,522.0,26788.0,20662.0,2020-09-12
19870,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,522.0,26919.0,20723.0,2020-09-13
19871,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,524.0,27048.0,20784.0,2020-09-14
19872,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,533.0,27172.0,20842.0,2020-09-15
19873,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,537.0,27299.0,20902.0,2020-09-16
19874,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,549.0,27425.0,20965.0,2020-09-17
19875,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,559.0,27554.0,21027.0,2020-09-18
19876,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,567.0,27679.0,21087.0,2020-09-19
19877,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,568.0,27799.0,21145.0,2020-09-20
19878,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,568.0,27922.0,21204.0,2020-09-21
19879,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,575.0,28043.0,21261.0,2020-09-22
19880,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,580.0,28168.0,21324.0,2020-09-23
19881,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,587.0,28299.0,21390.0,2020-09-24
19882,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,589.0,28436.0,21455.0,2020-09-25
19883,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,592.0,28575.0,21519.0,2020-09-26
19884,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,592.0,28716.0,21586.0,2020-09-27
19885,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,592.0,28862.0,21656.0,2020-09-28
19886,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,597.0,29005.0,21725.0,2020-09-29
19887,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,601.0,29154.0,21797.0,2020-09-30
19888,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,605.0,29311.0,21878.0,2020-10-01
19889,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,607.0,29475.0,21967.0,2020-10-02
19890,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,611.0,29640.0,22063.0,2020-10-03
19891,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,612.0,29812.0,22164.0,2020-10-04
19892,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,615.0,29987.0,22270.0,2020-10-05
19893,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,622.0,30163.0,22383.0,2020-10-06
19894,Bolivar,Colombia,8.718997421658013,-74.51803339087316,375.0,9116.0,4530.0,2020-07-01
19895,Bolivar,Colombia,8.718997421658013,-74.51803339087316,388.0,9392.0,4640.0,2020-07-02
19896,Bolivar,Colombia,8.718997421658013,-74.51803339087316,407.0,9629.0,4747.0,2020-07-03
19897,Bolivar,Colombia,8.718997421658013,-74.51803339087316,415.0,9854.0,4818.0,2020-07-04
19898,Bolivar,Colombia,8.718997421658013,-74.51803339087316,424.0,10134.0,5033.0,2020-07-05
19899,Bolivar,Colombia,8.718997421658013,-74.51803339087316,429.0,10494.0,5185.0,2020-07-06
19900,Bolivar,Colombia,8.718997421658013,-74.51803339087316,434.0,10723.0,5507.0,2020-07-07
19901,Bolivar,Colombia,8.718997421658013,-74.51803339087316,440.0,10945.0,5641.0,2020-07-08
19902,Bolivar,Colombia,8.718997421658013,-74.51803339087316,450.0,11254.0,5869.0,2020-07-09
19903,Bolivar,Colombia,8.718997421658013,-74.51803339087316,454.0,11459.0,6104.0,2020-07-10
19904,Bolivar,Colombia,8.718997421658013,-74.51803339087316,456.0,11733.0,6358.0,2020-07-11
19905,Bolivar,Colombia,8.718997421658013,-74.51803339087316,465.0,11913.0,6594.0,2020-07-12
19906,Bolivar,Colombia,8.718997421658013,-74.51803339087316,474.0,12206.0,6845.0,2020-07-13
19907,Bolivar,Colombia,8.718997421658013,-74.51803339087316,481.0,12346.0,7068.0,2020-07-14
19908,Bolivar,Colombia,8.718997421658013,-74.51803339087316,484.0,12596.0,7300.0,2020-07-15
19909,Bolivar,Colombia,8.718997421658013,-74.51803339087316,488.0,12845.0,7596.0,2020-07-16
19910,Bolivar,Colombia,8.718997421658013,-74.51803339087316,495.0,14172.0,8452.0,2020-07-17
19911,Bolivar,Colombia,8.718997421658013,-74.51803339087316,499.0,14754.0,8952.0,2020-07-18
19912,Bolivar,Colombia,8.718997421658013,-74.51803339087316,502.0,14972.0,9507.0,2020-07-19
19913,Bolivar,Colombia,8.718997421658013,-74.51803339087316,506.0,15208.0,9792.0,2020-07-20
19914,Bolivar,Colombia,8.718997421658013,-74.51803339087316,509.0,15509.0,10025.0,2020-07-21
19915,Bolivar,Colombia,8.718997421658013,-74.51803339087316,516.0,15714.0,10249.0,2020-07-22
19916,Bolivar,Colombia,8.718997421658013,-74.51803339087316,520.0,15943.0,10720.0,2020-07-23
19917,Bolivar,Colombia,8.718997421658013,-74.51803339087316,528.0,16118.0,10947.0,2020-07-24
19918,Bolivar,Colombia,8.718997421658013,-74.51803339087316,533.0,16286.0,11351.0,2020-07-25
19919,Bolivar,Colombia,8.718997421658013,-74.51803339087316,533.0,16286.0,11351.0,2020-07-26
19920,Bolivar,Colombia,8.718997421658013,-74.51803339087316,551.0,16883.0,12090.0,2020-07-27
19921,Bolivar,Colombia,8.718997421658013,-74.51803339087316,555.0,17363.0,12333.0,2020-07-28
19922,Bolivar,Colombia,8.718997421658013,-74.51803339087316,571.0,17621.0,12690.0,2020-07-29
19923,Bolivar,Colombia,8.718997421658013,-74.51803339087316,588.0,17621.0,13077.0,2020-07-30
19924,Bolivar,Colombia,8.718997421658013,-74.51803339087316,590.0,18240.0,13343.0,2020-07-31
19925,Bolivar,Colombia,8.718997421658013,-74.51803339087316,595.0,18587.0,13655.0,2020-08-01
19926,Bolivar,Colombia,8.718997421658013,-74.51803339087316,596.0,18861.0,13876.0,2020-08-02
19927,Bolivar,Colombia,8.718997421658013,-74.51803339087316,603.0,19209.0,14151.0,2020-08-03
19928,Bolivar,Colombia,8.718997421658013,-74.51803339087316,605.0,19306.0,14448.0,2020-08-04
19929,Bolivar,Colombia,8.718997421658013,-74.51803339087316,607.0,19548.0,14708.0,2020-08-05
19930,Bolivar,Colombia,8.718997421658013,-74.51803339087316,612.0,19657.0,15048.0,2020-08-06
19931,Bolivar,Colombia,8.718997421658013,-74.51803339087316,616.0,19901.0,15346.0,2020-08-07
19932,Bolivar,Colombia,8.718997421658013,-74.51803339087316,619.0,20072.0,15666.0,2020-08-08
19933,Bolivar,Colombia,8.718997421658013,-74.51803339087316,623.0,20276.0,15992.0,2020-08-09
19934,Bolivar,Colombia,8.718997421658013,-74.51803339087316,630.0,20456.0,16264.0,2020-08-10
19935,Bolivar,Colombia,8.718997421658013,-74.51803339087316,630.0,20705.0,16428.0,2020-08-11
19936,Bolivar,Colombia,8.718997421658013,-74.51803339087316,635.0,20925.0,16679.0,2020-08-12
19937,Bolivar,Colombia,8.718997421658013,-74.51803339087316,637.0,21090.0,16868.0,2020-08-13
19938,Bolivar,Colombia,8.718997421658013,-74.51803339087316,642.0,21325.0,17262.0,2020-08-14
19939,Bolivar,Colombia,8.718997421658013,-74.51803339087316,644.0,21593.0,17697.0,2020-08-15
19940,Bolivar,Colombia,8.718997421658013,-74.51803339087316,644.0,21775.0,17947.0,2020-08-16
19941,Bolivar,Colombia,8.718997421658013,-74.51803339087316,644.0,21865.0,18225.0,2020-08-17
19942,Bolivar,Colombia,8.718997421658013,-74.51803339087316,648.0,22244.0,18442.0,2020-08-18
19943,Bolivar,Colombia,8.718997421658013,-74.51803339087316,651.0,22485.0,18752.0,2020-08-19
19944,Bolivar,Colombia,8.718997421658013,-74.51803339087316,656.0,22615.0,19242.0,2020-08-20
19945,Bolivar,Colombia,8.718997421658013,-74.51803339087316,657.0,22738.0,19435.0,2020-08-21
19946,Bolivar,Colombia,8.718997421658013,-74.51803339087316,657.0,22738.0,19435.0,2020-08-22
19947,Bolivar,Colombia,8.718997421658013,-74.51803339087316,679.0,23471.0,20214.0,2020-08-23
19948,Bolivar,Colombia,8.718997421658013,-74.51803339087316,682.0,23694.0,20523.0,2020-08-24
19949,Bolivar,Colombia,8.718997421658013,-74.51803339087316,685.0,24158.0,20766.0,2020-08-25
19950,Bolivar,Colombia,8.718997421658013,-74.51803339087316,688.0,24376.0,21051.0,2020-08-26
19951,Bolivar,Colombia,8.718997421658013,-74.51803339087316,692.0,24685.0,21578.0,2020-08-27
19952,Bolivar,Colombia,8.718997421658013,-74.51803339087316,695.0,24804.0,21710.0,2020-08-28
19953,Bolivar,Colombia,8.718997421658013,-74.51803339087316,699.0,25012.0,21825.0,2020-08-29
19954,Bolivar,Colombia,8.718997421658013,-74.51803339087316,701.0,25147.0,22017.0,2020-08-30
19955,Bolivar,Colombia,8.718997421658013,-74.51803339087316,702.0,25267.0,22292.0,2020-08-31
19956,Bolivar,Colombia,8.718997421658013,-74.51803339087316,711.0,25454.0,22401.0,2020-09-01
19957,Bolivar,Colombia,8.718997421658013,-74.51803339087316,716.0,25530.0,22504.0,2020-09-02
19958,Bolivar,Colombia,8.718997421658013,-74.51803339087316,721.0,25614.0,22822.0,2020-09-03
19959,Bolivar,Colombia,8.718997421658013,-74.51803339087316,721.0,25614.0,22822.0,2020-09-04
19960,Bolivar,Colombia,8.718997421658013,-74.51803339087316,723.0,25723.0,23071.0,2020-09-05
19961,Bolivar,Colombia,8.718997421658013,-74.51803339087316,726.0,25967.0,23663.0,2020-09-06
19962,Bolivar,Colombia,8.718997421658013,-74.51803339087316,726.0,25967.0,23663.0,2020-09-07
19963,Bolivar,Colombia,8.718997421658013,-74.51803339087316,728.0,26015.0,23952.0,2020-09-08
19964,Bolivar,Colombia,8.718997421658013,-74.51803339087316,731.0,26244.0,24295.0,2020-09-09
19965,Bolivar,Colombia,8.718997421658013,-74.51803339087316,735.0,26658.0,24547.0,2020-09-10
19966,Bolivar,Colombia,8.718997421658013,-74.51803339087316,735.0,26786.0,24671.0,2020-09-11
19967,Bolivar,Colombia,8.718997421658013,-74.51803339087316,738.0,26842.0,24815.0,2020-09-12
19968,Bolivar,Colombia,8.718997421658013,-74.51803339087316,742.0,27158.0,24893.0,2020-09-13
19969,Bolivar,Colombia,8.718997421658013,-74.51803339087316,748.0,27277.0,25003.0,2020-09-14
19970,Bolivar,Colombia,8.718997421658013,-74.51803339087316,750.0,27551.0,25010.0,2020-09-15
19971,Bolivar,Colombia,8.718997421658013,-74.51803339087316,750.0,27669.0,25037.0,2020-09-16
19972,Bolivar,Colombia,8.718997421658013,-74.51803339087316,752.0,27800.0,25162.0,2020-09-17
19973,Bolivar,Colombia,8.718997421658013,-74.51803339087316,752.0,27875.0,25162.0,2020-09-18
19974,Bolivar,Colombia,8.718997421658013,-74.51803339087316,754.0,27972.0,25630.0,2020-09-19
19975,Bolivar,Colombia,8.718997421658013,-74.51803339087316,754.0,28027.0,25794.0,2020-09-20
19976,Bolivar,Colombia,8.718997421658013,-74.51803339087316,758.0,28062.0,25895.0,2020-09-21
19977,Bolivar,Colombia,8.718997421658013,-74.51803339087316,758.0,28274.0,25895.0,2020-09-22
19978,Bolivar,Colombia,8.718997421658013,-74.51803339087316,761.0,28304.0,26413.0,2020-09-23
19979,Bolivar,Colombia,8.718997421658013,-74.51803339087316,763.0,28374.0,26609.0,2020-09-24
19980,Bolivar,Colombia,8.718997421658013,-74.51803339087316,764.0,28475.0,26747.0,2020-09-25
19981,Bolivar,Colombia,8.718997421658013,-74.51803339087316,765.0,28523.0,26841.0,2020-09-26
19982,Bolivar,Colombia,8.718997421658013,-74.51803339087316,766.0,28590.0,27088.0,2020-09-27
19983,Bolivar,Colombia,8.718997421658013,-74.51803339087316,766.0,28655.0,27228.0,2020-09-28
19984,Bolivar,Colombia,8.718997421658013,-74.51803339087316,770.0,28810.0,27386.0,2020-09-29
19985,Bolivar,Colombia,8.718997421658013,-74.51803339087316,777.0,28875.0,27575.0,2020-09-30
19986,Bolivar,Colombia,8.718997421658013,-74.51803339087316,776.0,29137.0,27633.0,2020-10-01
19987,Bolivar,Colombia,8.718997421658013,-74.51803339087316,780.0,29305.0,27856.0,2020-10-02
19988,Bolivar,Colombia,8.718997421658013,-74.51803339087316,783.0,29376.0,27914.0,2020-10-03
19989,Bolivar,Colombia,8.718997421658013,-74.51803339087316,786.0,29458.0,28027.0,2020-10-04
19990,Bolivar,Colombia,8.718997421658013,-74.51803339087316,787.0,29737.0,28027.0,2020-10-05
19991,Bolivar,Colombia,8.718997421658013,-74.51803339087316,789.0,29986.0,28064.0,2020-10-06
19992,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,373.0,6041.0,4813.0,2020-07-01
19993,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,399.0,6553.0,5103.0,2020-07-02
19994,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,443.0,6955.0,5366.0,2020-07-03
19995,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,464.0,7215.0,5666.0,2020-07-04
19996,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,464.0,7266.0,5872.0,2020-07-05
19997,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,471.0,7442.0,6140.0,2020-07-06
19998,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,481.0,7656.0,6398.0,2020-07-07
19999,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,525.0,8013.0,6665.0,2020-07-08
20000,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,548.0,8286.0,6914.0,2020-07-09
20001,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,559.0,8582.0,7274.0,2020-07-10
20002,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,584.0,8784.0,7484.0,2020-07-11
20003,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,590.0,8845.0,7655.0,2020-07-12
20004,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,604.0,9095.0,7820.0,2020-07-13
20005,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,630.0,9508.0,7986.0,2020-07-14
20006,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,639.0,9687.0,8174.0,2020-07-15
20007,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,649.0,10025.0,8491.0,2020-07-16
20008,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,681.0,10499.0,8933.0,2020-07-17
20009,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,694.0,11003.0,9424.0,2020-07-18
20010,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,700.0,11191.0,8463.0,2020-07-19
20011,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,704.0,11299.0,8552.0,2020-07-20
20012,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,743.0,11851.0,8655.0,2020-07-21
20013,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,794.0,12321.0,8995.0,2020-07-22
20014,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,814.0,12437.0,9179.0,2020-07-23
20015,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,842.0,12833.0,9533.0,2020-07-24
20016,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,842.0,13250.0,10228.0,2020-07-25
20017,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,892.0,13371.0,10390.0,2020-07-26
20018,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,901.0,13712.0,10973.0,2020-07-27
20019,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,936.0,14030.0,11164.0,2020-07-28
20020,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,953.0,14365.0,11431.0,2020-07-29
20021,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,980.0,15142.0,11958.0,2020-07-30
20022,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1013.0,16489.0,13328.0,2020-07-31
20023,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1035.0,17130.0,13866.0,2020-08-01
20024,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1039.0,17245.0,14225.0,2020-08-02
20025,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1040.0,17311.0,14742.0,2020-08-03
20026,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1109.0,17388.0,14685.0,2020-08-04
20027,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1146.0,17448.0,14900.0,2020-08-05
20028,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1206.0,17529.0,14856.0,2020-08-06
20029,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1254.0,17759.0,14931.0,2020-08-07
20030,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1286.0,17903.0,15038.0,2020-08-08
20031,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1312.0,17988.0,15395.0,2020-08-09
20032,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1341.0,18085.0,15751.0,2020-08-10
20033,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1398.0,18734.0,15988.0,2020-08-11
20034,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1415.0,18929.0,16092.0,2020-08-12
20035,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1453.0,20281.0,17224.0,2020-08-13
20036,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1475.0,20487.0,17555.0,2020-08-14
20037,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1557.0,20647.0,17636.0,2020-08-15
20038,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1572.0,20735.0,17703.0,2020-08-16
20039,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1575.0,20842.0,17818.0,2020-08-17
20040,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1592.0,21059.0,18000.0,2020-08-18
20041,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1627.0,21343.0,18205.0,2020-08-19
20042,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1656.0,22022.0,18705.0,2020-08-20
20043,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1672.0,22499.0,19375.0,2020-08-21
20044,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1686.0,22599.0,19496.0,2020-08-22
20045,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1691.0,22806.0,19844.0,2020-08-23
20046,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1697.0,22906.0,20321.0,2020-08-24
20047,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1721.0,23429.0,20520.0,2020-08-25
20048,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1737.0,23655.0,20589.0,2020-08-26
20049,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1752.0,23906.0,20727.0,2020-08-27
20050,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1768.0,24094.0,21024.0,2020-08-28
20051,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1779.0,24271.0,21275.0,2020-08-29
20052,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1789.0,24314.0,21464.0,2020-08-30
20053,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1793.0,24452.0,21623.0,2020-08-31
20054,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1823.0,24793.0,21839.0,2020-09-01
20055,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1829.0,24870.0,21880.0,2020-09-02
20056,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1850.0,24913.0,22129.0,2020-09-03
20057,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1870.0,25036.0,22132.0,2020-09-04
20058,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1892.0,25400.0,22136.0,2020-09-05
20059,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1894.0,25605.0,22429.0,2020-09-06
20060,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1899.0,25700.0,22684.0,2020-09-07
20061,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1913.0,25953.0,22769.0,2020-09-08
20062,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1923.0,26159.0,22995.0,2020-09-09
20063,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1941.0,26270.0,23113.0,2020-09-10
20064,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1951.0,26507.0,23349.0,2020-09-11
20065,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1962.0,26778.0,23614.0,2020-09-12
20066,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1965.0,26861.0,23781.0,2020-09-13
20067,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1973.0,26941.0,24013.0,2020-09-14
20068,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,1991.0,27145.0,24193.0,2020-09-15
20069,Tamaulipas,Mexico,24.29647889475739,-98.67423139063568,2006.0,27299.0,24287.0,2020-09-16
